date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Rapeseed_N0,Rapeseed_N1,Rapeseed_N2,Rapeseed_N3,Rapeseed_N4,Rapeseed_N5,Rapeseed_N6
1995-06-07,O,1995-06-07 04:45:00,1995-06-07 12:30:00,1995-06-07 12:29:00,1995-06-07 12:30:00,17,,199508,199511,199602,199605,199608,199611
1995-06-08,O,1995-06-08 04:45:00,1995-06-08 12:30:00,1995-06-08 12:29:00,1995-06-08 12:30:00,16,,199508,199511,199602,199605,199608,199611
1995-06-09,O,1995-06-09 04:45:00,1995-06-09 12:30:00,1995-06-09 12:29:00,1995-06-09 12:30:00,15,,199508,199511,199602,199605,199608,199611
1995-06-12,O,1995-06-12 04:45:00,1995-06-12 12:30:00,1995-06-12 12:29:00,1995-06-12 12:30:00,14,,199508,199511,199602,199605,199608,199611
1995-06-13,O,1995-06-13 04:45:00,1995-06-13 12:30:00,1995-06-13 12:29:00,1995-06-13 12:30:00,13,,199508,199511,199602,199605,199608,199611
1995-06-14,O,1995-06-14 04:45:00,1995-06-14 12:30:00,1995-06-14 12:29:00,1995-06-14 12:30:00,12,,199508,199511,199602,199605,199608,199611
1995-06-15,O,1995-06-15 04:45:00,1995-06-15 12:30:00,1995-06-15 12:29:00,1995-06-15 12:30:00,11,,199508,199511,199602,199605,199608,199611
1995-06-16,O,1995-06-16 04:45:00,1995-06-16 12:30:00,1995-06-16 12:29:00,1995-06-16 12:30:00,10,,199508,199511,199602,199605,199608,199611
1995-06-19,O,1995-06-19 04:45:00,1995-06-19 12:30:00,1995-06-19 12:29:00,1995-06-19 12:30:00,9,,199508,199511,199602,199605,199608,199611
1995-06-20,O,1995-06-20 04:45:00,1995-06-20 12:30:00,1995-06-20 12:29:00,1995-06-20 12:30:00,8,,199508,199511,199602,199605,199608,199611
1995-06-21,O,1995-06-21 04:45:00,1995-06-21 12:30:00,1995-06-21 12:29:00,1995-06-21 12:30:00,7,,199508,199511,199602,199605,199608,199611
1995-06-22,O,1995-06-22 04:45:00,1995-06-22 12:30:00,1995-06-22 12:29:00,1995-06-22 12:30:00,6,,199508,199511,199602,199605,199608,199611
1995-06-23,O,1995-06-23 04:45:00,1995-06-23 12:30:00,1995-06-23 12:29:00,1995-06-23 12:30:00,5,,199508,199511,199602,199605,199608,199611
1995-06-26,O,1995-06-26 04:45:00,1995-06-26 12:30:00,1995-06-26 12:29:00,1995-06-26 12:30:00,4,,199508,199511,199602,199605,199608,199611
1995-06-27,O,1995-06-27 04:45:00,1995-06-27 12:30:00,1995-06-27 12:29:00,1995-06-27 12:30:00,3,,199508,199511,199602,199605,199608,199611
1995-06-28,O,1995-06-28 04:45:00,1995-06-28 12:30:00,1995-06-28 12:29:00,1995-06-28 12:30:00,2,,199508,199511,199602,199605,199608,199611
1995-06-29,O,1995-06-29 04:45:00,1995-06-29 12:30:00,1995-06-29 12:29:00,1995-06-29 12:30:00,1,,199508,199511,199602,199605,199608,199611
1995-06-30,O,1995-06-30 04:45:00,1995-06-30 12:30:00,1995-06-30 12:29:00,1995-06-30 12:30:00,0,,199508,199511,199602,199605,199608,199611
1995-07-03,O,1995-07-03 04:45:00,1995-07-03 12:30:00,1995-07-03 12:29:00,1995-07-03 12:30:00,63,199508,199511,199602,199605,199608,199611,199702
1995-07-04,O,1995-07-04 04:45:00,1995-07-04 12:30:00,1995-07-04 12:29:00,1995-07-04 12:30:00,62,199508,199511,199602,199605,199608,199611,199702
1995-07-05,O,1995-07-05 04:45:00,1995-07-05 12:30:00,1995-07-05 12:29:00,1995-07-05 12:30:00,61,199508,199511,199602,199605,199608,199611,199702
1995-07-06,O,1995-07-06 04:45:00,1995-07-06 12:30:00,1995-07-06 12:29:00,1995-07-06 12:30:00,60,199508,199511,199602,199605,199608,199611,199702
1995-07-07,O,1995-07-07 04:45:00,1995-07-07 12:30:00,1995-07-07 12:29:00,1995-07-07 12:30:00,59,199508,199511,199602,199605,199608,199611,199702
1995-07-10,O,1995-07-10 04:45:00,1995-07-10 12:30:00,1995-07-10 12:29:00,1995-07-10 12:30:00,58,199508,199511,199602,199605,199608,199611,199702
1995-07-11,O,1995-07-11 04:45:00,1995-07-11 12:30:00,1995-07-11 12:29:00,1995-07-11 12:30:00,57,199508,199511,199602,199605,199608,199611,199702
1995-07-12,O,1995-07-12 04:45:00,1995-07-12 12:30:00,1995-07-12 12:29:00,1995-07-12 12:30:00,56,199508,199511,199602,199605,199608,199611,199702
1995-07-13,O,1995-07-13 04:45:00,1995-07-13 12:30:00,1995-07-13 12:29:00,1995-07-13 12:30:00,55,199508,199511,199602,199605,199608,199611,199702
1995-07-14,X,,,,,,,,,,,,
1995-07-17,O,1995-07-17 04:45:00,1995-07-17 12:30:00,1995-07-17 12:29:00,1995-07-17 12:30:00,54,199508,199511,199602,199605,199608,199611,199702
1995-07-18,O,1995-07-18 04:45:00,1995-07-18 12:30:00,1995-07-18 12:29:00,1995-07-18 12:30:00,53,199508,199511,199602,199605,199608,199611,199702
1995-07-19,O,1995-07-19 04:45:00,1995-07-19 12:30:00,1995-07-19 12:29:00,1995-07-19 12:30:00,52,199508,199511,199602,199605,199608,199611,199702
1995-07-20,O,1995-07-20 04:45:00,1995-07-20 12:30:00,1995-07-20 12:29:00,1995-07-20 12:30:00,51,199508,199511,199602,199605,199608,199611,199702
1995-07-21,O,1995-07-21 04:45:00,1995-07-21 12:30:00,1995-07-21 12:29:00,1995-07-21 12:30:00,50,199508,199511,199602,199605,199608,199611,199702
1995-07-24,O,1995-07-24 04:45:00,1995-07-24 12:30:00,1995-07-24 12:29:00,1995-07-24 12:30:00,49,199508,199511,199602,199605,199608,199611,199702
1995-07-25,O,1995-07-25 04:45:00,1995-07-25 12:30:00,1995-07-25 12:29:00,1995-07-25 12:30:00,48,199508,199511,199602,199605,199608,199611,199702
1995-07-26,O,1995-07-26 04:45:00,1995-07-26 12:30:00,1995-07-26 12:29:00,1995-07-26 12:30:00,47,199508,199511,199602,199605,199608,199611,199702
1995-07-27,O,1995-07-27 04:45:00,1995-07-27 12:30:00,1995-07-27 12:29:00,1995-07-27 12:30:00,46,199508,199511,199602,199605,199608,199611,199702
1995-07-28,O,1995-07-28 04:45:00,1995-07-28 12:30:00,1995-07-28 12:29:00,1995-07-28 12:30:00,45,199508,199511,199602,199605,199608,199611,199702
1995-07-31,O,1995-07-31 04:45:00,1995-07-31 12:30:00,1995-07-31 12:29:00,1995-07-31 12:30:00,44,199508,199511,199602,199605,199608,199611,199702
1995-08-01,O,1995-08-01 04:45:00,1995-08-01 12:30:00,1995-08-01 12:29:00,1995-08-01 12:30:00,43,,199511,199602,199605,199608,199611,199702
1995-08-02,O,1995-08-02 04:45:00,1995-08-02 12:30:00,1995-08-02 12:29:00,1995-08-02 12:30:00,42,,199511,199602,199605,199608,199611,199702
1995-08-03,O,1995-08-03 04:45:00,1995-08-03 12:30:00,1995-08-03 12:29:00,1995-08-03 12:30:00,41,,199511,199602,199605,199608,199611,199702
1995-08-04,O,1995-08-04 04:45:00,1995-08-04 12:30:00,1995-08-04 12:29:00,1995-08-04 12:30:00,40,,199511,199602,199605,199608,199611,199702
1995-08-07,O,1995-08-07 04:45:00,1995-08-07 12:30:00,1995-08-07 12:29:00,1995-08-07 12:30:00,39,,199511,199602,199605,199608,199611,199702
1995-08-08,O,1995-08-08 04:45:00,1995-08-08 12:30:00,1995-08-08 12:29:00,1995-08-08 12:30:00,38,,199511,199602,199605,199608,199611,199702
1995-08-09,O,1995-08-09 04:45:00,1995-08-09 12:30:00,1995-08-09 12:29:00,1995-08-09 12:30:00,37,,199511,199602,199605,199608,199611,199702
1995-08-10,O,1995-08-10 04:45:00,1995-08-10 12:30:00,1995-08-10 12:29:00,1995-08-10 12:30:00,36,,199511,199602,199605,199608,199611,199702
1995-08-11,O,1995-08-11 04:45:00,1995-08-11 12:30:00,1995-08-11 12:29:00,1995-08-11 12:30:00,35,,199511,199602,199605,199608,199611,199702
1995-08-14,X,,,,,,,,,,,,
1995-08-15,X,,,,,,,,,,,,
1995-08-16,O,1995-08-16 04:45:00,1995-08-16 12:30:00,1995-08-16 12:29:00,1995-08-16 12:30:00,34,,199511,199602,199605,199608,199611,199702
1995-08-17,O,1995-08-17 04:45:00,1995-08-17 12:30:00,1995-08-17 12:29:00,1995-08-17 12:30:00,33,,199511,199602,199605,199608,199611,199702
1995-08-18,O,1995-08-18 04:45:00,1995-08-18 12:30:00,1995-08-18 12:29:00,1995-08-18 12:30:00,32,,199511,199602,199605,199608,199611,199702
1995-08-21,O,1995-08-21 04:45:00,1995-08-21 12:30:00,1995-08-21 12:29:00,1995-08-21 12:30:00,31,,199511,199602,199605,199608,199611,199702
1995-08-22,O,1995-08-22 04:45:00,1995-08-22 12:30:00,1995-08-22 12:29:00,1995-08-22 12:30:00,30,,199511,199602,199605,199608,199611,199702
1995-08-23,O,1995-08-23 04:45:00,1995-08-23 12:30:00,1995-08-23 12:29:00,1995-08-23 12:30:00,29,,199511,199602,199605,199608,199611,199702
1995-08-24,O,1995-08-24 04:45:00,1995-08-24 12:30:00,1995-08-24 12:29:00,1995-08-24 12:30:00,28,,199511,199602,199605,199608,199611,199702
1995-08-25,O,1995-08-25 04:45:00,1995-08-25 12:30:00,1995-08-25 12:29:00,1995-08-25 12:30:00,27,,199511,199602,199605,199608,199611,199702
1995-08-28,O,1995-08-28 04:45:00,1995-08-28 12:30:00,1995-08-28 12:29:00,1995-08-28 12:30:00,26,,199511,199602,199605,199608,199611,199702
1995-08-29,O,1995-08-29 04:45:00,1995-08-29 12:30:00,1995-08-29 12:29:00,1995-08-29 12:30:00,25,,199511,199602,199605,199608,199611,199702
1995-08-30,O,1995-08-30 04:45:00,1995-08-30 12:30:00,1995-08-30 12:29:00,1995-08-30 12:30:00,24,,199511,199602,199605,199608,199611,199702
1995-08-31,O,1995-08-31 04:45:00,1995-08-31 12:30:00,1995-08-31 12:29:00,1995-08-31 12:30:00,23,,199511,199602,199605,199608,199611,199702
1995-09-01,O,1995-09-01 04:45:00,1995-09-01 12:30:00,1995-09-01 12:29:00,1995-09-01 12:30:00,22,,199511,199602,199605,199608,199611,199702
1995-09-04,O,1995-09-04 04:45:00,1995-09-04 12:30:00,1995-09-04 12:29:00,1995-09-04 12:30:00,21,,199511,199602,199605,199608,199611,199702
1995-09-05,O,1995-09-05 04:45:00,1995-09-05 12:30:00,1995-09-05 12:29:00,1995-09-05 12:30:00,20,,199511,199602,199605,199608,199611,199702
1995-09-06,O,1995-09-06 04:45:00,1995-09-06 12:30:00,1995-09-06 12:29:00,1995-09-06 12:30:00,19,,199511,199602,199605,199608,199611,199702
1995-09-07,O,1995-09-07 04:45:00,1995-09-07 12:30:00,1995-09-07 12:29:00,1995-09-07 12:30:00,18,,199511,199602,199605,199608,199611,199702
1995-09-08,O,1995-09-08 04:45:00,1995-09-08 12:30:00,1995-09-08 12:29:00,1995-09-08 12:30:00,17,,199511,199602,199605,199608,199611,199702
1995-09-11,O,1995-09-11 04:45:00,1995-09-11 12:30:00,1995-09-11 12:29:00,1995-09-11 12:30:00,16,,199511,199602,199605,199608,199611,199702
1995-09-12,O,1995-09-12 04:45:00,1995-09-12 12:30:00,1995-09-12 12:29:00,1995-09-12 12:30:00,15,,199511,199602,199605,199608,199611,199702
1995-09-13,O,1995-09-13 04:45:00,1995-09-13 12:30:00,1995-09-13 12:29:00,1995-09-13 12:30:00,14,,199511,199602,199605,199608,199611,199702
1995-09-14,O,1995-09-14 04:45:00,1995-09-14 12:30:00,1995-09-14 12:29:00,1995-09-14 12:30:00,13,,199511,199602,199605,199608,199611,199702
1995-09-15,O,1995-09-15 04:45:00,1995-09-15 12:30:00,1995-09-15 12:29:00,1995-09-15 12:30:00,12,,199511,199602,199605,199608,199611,199702
1995-09-18,O,1995-09-18 04:45:00,1995-09-18 12:30:00,1995-09-18 12:29:00,1995-09-18 12:30:00,11,,199511,199602,199605,199608,199611,199702
1995-09-19,O,1995-09-19 04:45:00,1995-09-19 12:30:00,1995-09-19 12:29:00,1995-09-19 12:30:00,10,,199511,199602,199605,199608,199611,199702
1995-09-20,O,1995-09-20 04:45:00,1995-09-20 12:30:00,1995-09-20 12:29:00,1995-09-20 12:30:00,9,,199511,199602,199605,199608,199611,199702
1995-09-21,O,1995-09-21 04:45:00,1995-09-21 12:30:00,1995-09-21 12:29:00,1995-09-21 12:30:00,8,,199511,199602,199605,199608,199611,199702
1995-09-22,O,1995-09-22 04:45:00,1995-09-22 12:30:00,1995-09-22 12:29:00,1995-09-22 12:30:00,7,,199511,199602,199605,199608,199611,199702
1995-09-25,O,1995-09-25 04:45:00,1995-09-25 12:30:00,1995-09-25 12:29:00,1995-09-25 12:30:00,6,,199511,199602,199605,199608,199611,199702
1995-09-26,O,1995-09-26 04:45:00,1995-09-26 12:30:00,1995-09-26 12:29:00,1995-09-26 12:30:00,5,,199511,199602,199605,199608,199611,199702
1995-09-27,O,1995-09-27 04:45:00,1995-09-27 12:30:00,1995-09-27 12:29:00,1995-09-27 12:30:00,4,,199511,199602,199605,199608,199611,199702
1995-09-28,O,1995-09-28 04:45:00,1995-09-28 12:30:00,1995-09-28 12:29:00,1995-09-28 12:30:00,3,,199511,199602,199605,199608,199611,199702
1995-09-29,O,1995-09-29 04:45:00,1995-09-29 12:30:00,1995-09-29 12:29:00,1995-09-29 12:30:00,2,,199511,199602,199605,199608,199611,199702
1995-10-02,O,1995-10-02 04:45:00,1995-10-02 12:30:00,1995-10-02 12:29:00,1995-10-02 12:30:00,1,,199511,199602,199605,199608,199611,199702
1995-10-03,O,1995-10-03 04:45:00,1995-10-03 12:30:00,1995-10-03 12:29:00,1995-10-03 12:30:00,0,,199511,199602,199605,199608,199611,199702
1995-10-04,O,1995-10-04 04:45:00,1995-10-04 12:30:00,1995-10-04 12:29:00,1995-10-04 12:30:00,62,199511,199602,199605,199608,199611,199702,199705
1995-10-05,O,1995-10-05 04:45:00,1995-10-05 12:30:00,1995-10-05 12:29:00,1995-10-05 12:30:00,61,199511,199602,199605,199608,199611,199702,199705
1995-10-06,O,1995-10-06 04:45:00,1995-10-06 12:30:00,1995-10-06 12:29:00,1995-10-06 12:30:00,60,199511,199602,199605,199608,199611,199702,199705
1995-10-09,O,1995-10-09 04:45:00,1995-10-09 12:30:00,1995-10-09 12:29:00,1995-10-09 12:30:00,59,199511,199602,199605,199608,199611,199702,199705
1995-10-10,O,1995-10-10 04:45:00,1995-10-10 12:30:00,1995-10-10 12:29:00,1995-10-10 12:30:00,58,199511,199602,199605,199608,199611,199702,199705
1995-10-11,O,1995-10-11 04:45:00,1995-10-11 12:30:00,1995-10-11 12:29:00,1995-10-11 12:30:00,57,199511,199602,199605,199608,199611,199702,199705
1995-10-12,O,1995-10-12 04:45:00,1995-10-12 12:30:00,1995-10-12 12:29:00,1995-10-12 12:30:00,56,199511,199602,199605,199608,199611,199702,199705
1995-10-13,O,1995-10-13 04:45:00,1995-10-13 12:30:00,1995-10-13 12:29:00,1995-10-13 12:30:00,55,199511,199602,199605,199608,199611,199702,199705
1995-10-16,O,1995-10-16 04:45:00,1995-10-16 12:30:00,1995-10-16 12:29:00,1995-10-16 12:30:00,54,199511,199602,199605,199608,199611,199702,199705
1995-10-17,O,1995-10-17 04:45:00,1995-10-17 12:30:00,1995-10-17 12:29:00,1995-10-17 12:30:00,53,199511,199602,199605,199608,199611,199702,199705
1995-10-18,O,1995-10-18 04:45:00,1995-10-18 12:30:00,1995-10-18 12:29:00,1995-10-18 12:30:00,52,199511,199602,199605,199608,199611,199702,199705
1995-10-19,O,1995-10-19 04:45:00,1995-10-19 12:30:00,1995-10-19 12:29:00,1995-10-19 12:30:00,51,199511,199602,199605,199608,199611,199702,199705
1995-10-20,O,1995-10-20 04:45:00,1995-10-20 12:30:00,1995-10-20 12:29:00,1995-10-20 12:30:00,50,199511,199602,199605,199608,199611,199702,199705
1995-10-23,O,1995-10-23 04:45:00,1995-10-23 12:30:00,1995-10-23 12:29:00,1995-10-23 12:30:00,49,199511,199602,199605,199608,199611,199702,199705
1995-10-24,O,1995-10-24 04:45:00,1995-10-24 12:30:00,1995-10-24 12:29:00,1995-10-24 12:30:00,48,199511,199602,199605,199608,199611,199702,199705
1995-10-25,O,1995-10-25 04:45:00,1995-10-25 12:30:00,1995-10-25 12:29:00,1995-10-25 12:30:00,47,199511,199602,199605,199608,199611,199702,199705
1995-10-26,O,1995-10-26 04:45:00,1995-10-26 12:30:00,1995-10-26 12:29:00,1995-10-26 12:30:00,46,199511,199602,199605,199608,199611,199702,199705
1995-10-27,O,1995-10-27 04:45:00,1995-10-27 12:30:00,1995-10-27 12:29:00,1995-10-27 12:30:00,45,199511,199602,199605,199608,199611,199702,199705
1995-10-30,O,1995-10-30 04:45:00,1995-10-30 12:30:00,1995-10-30 12:29:00,1995-10-30 12:30:00,44,199511,199602,199605,199608,199611,199702,199705
1995-10-31,O,1995-10-31 04:45:00,1995-10-31 12:30:00,1995-10-31 12:29:00,1995-10-31 12:30:00,43,199511,199602,199605,199608,199611,199702,199705
1995-11-01,X,,,,,,,,,,,,
1995-11-02,O,1995-11-02 04:45:00,1995-11-02 12:30:00,1995-11-02 12:29:00,1995-11-02 12:30:00,42,,199602,199605,199608,199611,199702,199705
1995-11-03,O,1995-11-03 04:45:00,1995-11-03 12:30:00,1995-11-03 12:29:00,1995-11-03 12:30:00,41,,199602,199605,199608,199611,199702,199705
1995-11-06,O,1995-11-06 04:45:00,1995-11-06 12:30:00,1995-11-06 12:29:00,1995-11-06 12:30:00,40,,199602,199605,199608,199611,199702,199705
1995-11-07,O,1995-11-07 04:45:00,1995-11-07 12:30:00,1995-11-07 12:29:00,1995-11-07 12:30:00,39,,199602,199605,199608,199611,199702,199705
1995-11-08,O,1995-11-08 04:45:00,1995-11-08 12:30:00,1995-11-08 12:29:00,1995-11-08 12:30:00,38,,199602,199605,199608,199611,199702,199705
1995-11-09,O,1995-11-09 04:45:00,1995-11-09 12:30:00,1995-11-09 12:29:00,1995-11-09 12:30:00,37,,199602,199605,199608,199611,199702,199705
1995-11-10,O,1995-11-10 04:45:00,1995-11-10 12:30:00,1995-11-10 12:29:00,1995-11-10 12:30:00,36,,199602,199605,199608,199611,199702,199705
1995-11-13,O,1995-11-13 04:45:00,1995-11-13 12:30:00,1995-11-13 12:29:00,1995-11-13 12:30:00,35,,199602,199605,199608,199611,199702,199705
1995-11-14,O,1995-11-14 04:45:00,1995-11-14 12:30:00,1995-11-14 12:29:00,1995-11-14 12:30:00,34,,199602,199605,199608,199611,199702,199705
1995-11-15,O,1995-11-15 04:45:00,1995-11-15 12:30:00,1995-11-15 12:29:00,1995-11-15 12:30:00,33,,199602,199605,199608,199611,199702,199705
1995-11-16,O,1995-11-16 04:45:00,1995-11-16 12:30:00,1995-11-16 12:29:00,1995-11-16 12:30:00,32,,199602,199605,199608,199611,199702,199705
1995-11-17,O,1995-11-17 04:45:00,1995-11-17 12:30:00,1995-11-17 12:29:00,1995-11-17 12:30:00,31,,199602,199605,199608,199611,199702,199705
1995-11-20,O,1995-11-20 04:45:00,1995-11-20 12:30:00,1995-11-20 12:29:00,1995-11-20 12:30:00,30,,199602,199605,199608,199611,199702,199705
1995-11-21,O,1995-11-21 04:45:00,1995-11-21 12:30:00,1995-11-21 12:29:00,1995-11-21 12:30:00,29,,199602,199605,199608,199611,199702,199705
1995-11-22,O,1995-11-22 04:45:00,1995-11-22 12:30:00,1995-11-22 12:29:00,1995-11-22 12:30:00,28,,199602,199605,199608,199611,199702,199705
1995-11-23,O,1995-11-23 04:45:00,1995-11-23 12:30:00,1995-11-23 12:29:00,1995-11-23 12:30:00,27,,199602,199605,199608,199611,199702,199705
1995-11-24,O,1995-11-24 04:45:00,1995-11-24 12:30:00,1995-11-24 12:29:00,1995-11-24 12:30:00,26,,199602,199605,199608,199611,199702,199705
1995-11-27,O,1995-11-27 04:45:00,1995-11-27 12:30:00,1995-11-27 12:29:00,1995-11-27 12:30:00,25,,199602,199605,199608,199611,199702,199705
1995-11-28,O,1995-11-28 04:45:00,1995-11-28 12:30:00,1995-11-28 12:29:00,1995-11-28 12:30:00,24,,199602,199605,199608,199611,199702,199705
1995-11-29,O,1995-11-29 04:45:00,1995-11-29 12:30:00,1995-11-29 12:29:00,1995-11-29 12:30:00,23,,199602,199605,199608,199611,199702,199705
1995-11-30,O,1995-11-30 04:45:00,1995-11-30 12:30:00,1995-11-30 12:29:00,1995-11-30 12:30:00,22,,199602,199605,199608,199611,199702,199705
1995-12-01,O,1995-12-01 04:45:00,1995-12-01 12:30:00,1995-12-01 12:29:00,1995-12-01 12:30:00,21,,199602,199605,199608,199611,199702,199705
1995-12-04,O,1995-12-04 04:45:00,1995-12-04 12:30:00,1995-12-04 12:29:00,1995-12-04 12:30:00,20,,199602,199605,199608,199611,199702,199705
1995-12-05,O,1995-12-05 04:45:00,1995-12-05 12:30:00,1995-12-05 12:29:00,1995-12-05 12:30:00,19,,199602,199605,199608,199611,199702,199705
1995-12-06,O,1995-12-06 04:45:00,1995-12-06 12:30:00,1995-12-06 12:29:00,1995-12-06 12:30:00,18,,199602,199605,199608,199611,199702,199705
1995-12-07,O,1995-12-07 04:45:00,1995-12-07 12:30:00,1995-12-07 12:29:00,1995-12-07 12:30:00,17,,199602,199605,199608,199611,199702,199705
1995-12-08,O,1995-12-08 04:45:00,1995-12-08 12:30:00,1995-12-08 12:29:00,1995-12-08 12:30:00,16,,199602,199605,199608,199611,199702,199705
1995-12-11,O,1995-12-11 04:45:00,1995-12-11 12:30:00,1995-12-11 12:29:00,1995-12-11 12:30:00,15,,199602,199605,199608,199611,199702,199705
1995-12-12,O,1995-12-12 04:45:00,1995-12-12 12:30:00,1995-12-12 12:29:00,1995-12-12 12:30:00,14,,199602,199605,199608,199611,199702,199705
1995-12-13,O,1995-12-13 04:45:00,1995-12-13 12:30:00,1995-12-13 12:29:00,1995-12-13 12:30:00,13,,199602,199605,199608,199611,199702,199705
1995-12-14,O,1995-12-14 04:45:00,1995-12-14 12:30:00,1995-12-14 12:29:00,1995-12-14 12:30:00,12,,199602,199605,199608,199611,199702,199705
1995-12-15,O,1995-12-15 04:45:00,1995-12-15 12:30:00,1995-12-15 12:29:00,1995-12-15 12:30:00,11,,199602,199605,199608,199611,199702,199705
1995-12-18,O,1995-12-18 04:45:00,1995-12-18 12:30:00,1995-12-18 12:29:00,1995-12-18 12:30:00,10,,199602,199605,199608,199611,199702,199705
1995-12-19,O,1995-12-19 04:45:00,1995-12-19 12:30:00,1995-12-19 12:29:00,1995-12-19 12:30:00,9,,199602,199605,199608,199611,199702,199705
1995-12-20,O,1995-12-20 04:45:00,1995-12-20 12:30:00,1995-12-20 12:29:00,1995-12-20 12:30:00,8,,199602,199605,199608,199611,199702,199705
1995-12-21,O,1995-12-21 04:45:00,1995-12-21 12:30:00,1995-12-21 12:29:00,1995-12-21 12:30:00,7,,199602,199605,199608,199611,199702,199705
1995-12-22,O,1995-12-22 04:45:00,1995-12-22 12:30:00,1995-12-22 12:29:00,1995-12-22 12:30:00,6,,199602,199605,199608,199611,199702,199705
1995-12-25,X,,,,,,,,,,,,
1995-12-26,O,1995-12-26 04:45:00,1995-12-26 12:30:00,1995-12-26 12:29:00,1995-12-26 12:30:00,5,,199602,199605,199608,199611,199702,199705
1995-12-27,O,1995-12-27 04:45:00,1995-12-27 12:30:00,1995-12-27 12:29:00,1995-12-27 12:30:00,4,,199602,199605,199608,199611,199702,199705
1995-12-28,O,1995-12-28 04:45:00,1995-12-28 12:30:00,1995-12-28 12:29:00,1995-12-28 12:30:00,3,,199602,199605,199608,199611,199702,199705
1995-12-29,O,1995-12-29 04:45:00,1995-12-29 12:30:00,1995-12-29 12:29:00,1995-12-29 12:30:00,2,,199602,199605,199608,199611,199702,199705
1996-01-01,X,,,,,,,,,,,,
1996-01-02,O,1996-01-02 04:45:00,1996-01-02 12:30:00,1996-01-02 12:29:00,1996-01-02 12:30:00,1,,199602,199605,199608,199611,199702,199705
1996-01-03,O,1996-01-03 04:45:00,1996-01-03 12:30:00,1996-01-03 12:29:00,1996-01-03 12:30:00,0,,199602,199605,199608,199611,199702,199705
1996-01-04,O,1996-01-04 04:45:00,1996-01-04 12:30:00,1996-01-04 12:29:00,1996-01-04 12:30:00,61,199602,199605,199608,199611,199702,199705,199708
1996-01-05,O,1996-01-05 04:45:00,1996-01-05 12:30:00,1996-01-05 12:29:00,1996-01-05 12:30:00,60,199602,199605,199608,199611,199702,199705,199708
1996-01-08,O,1996-01-08 04:45:00,1996-01-08 12:30:00,1996-01-08 12:29:00,1996-01-08 12:30:00,59,199602,199605,199608,199611,199702,199705,199708
1996-01-09,O,1996-01-09 04:45:00,1996-01-09 12:30:00,1996-01-09 12:29:00,1996-01-09 12:30:00,58,199602,199605,199608,199611,199702,199705,199708
1996-01-10,O,1996-01-10 04:45:00,1996-01-10 12:30:00,1996-01-10 12:29:00,1996-01-10 12:30:00,57,199602,199605,199608,199611,199702,199705,199708
1996-01-11,O,1996-01-11 04:45:00,1996-01-11 12:30:00,1996-01-11 12:29:00,1996-01-11 12:30:00,56,199602,199605,199608,199611,199702,199705,199708
1996-01-12,O,1996-01-12 04:45:00,1996-01-12 12:30:00,1996-01-12 12:29:00,1996-01-12 12:30:00,55,199602,199605,199608,199611,199702,199705,199708
