date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,EuroStoxx600_N0,EuroStoxx600_N1,EuroStoxx600_N2,EuroStoxx600_N3,EuroStoxx600_N4,EuroStoxx600_N5,EuroStoxx600_N6
1995-05-22,O,1995-05-22 01:50:00,1995-05-22 16:00:00,1995-05-22 11:29:00,1995-05-22 11:30:00,3844,,,,,,,
1995-05-23,O,1995-05-23 01:50:00,1995-05-23 16:00:00,1995-05-23 11:29:00,1995-05-23 11:30:00,3843,,,,,,,
1995-05-24,O,1995-05-24 01:50:00,1995-05-24 16:00:00,1995-05-24 11:29:00,1995-05-24 11:30:00,3842,,,,,,,
1995-05-25,X,,,,,,,,,,,,
1995-05-26,O,1995-05-26 01:50:00,1995-05-26 16:00:00,1995-05-26 11:29:00,1995-05-26 11:30:00,3841,,,,,,,
1995-05-29,O,1995-05-29 01:50:00,1995-05-29 16:00:00,1995-05-29 11:29:00,1995-05-29 11:30:00,3840,,,,,,,
1995-05-30,O,1995-05-30 01:50:00,1995-05-30 16:00:00,1995-05-30 11:29:00,1995-05-30 11:30:00,3839,,,,,,,
1995-05-31,O,1995-05-31 01:50:00,1995-05-31 16:00:00,1995-05-31 11:29:00,1995-05-31 11:30:00,3838,,,,,,,
1995-06-01,O,1995-06-01 01:50:00,1995-06-01 16:00:00,1995-06-01 11:29:00,1995-06-01 11:30:00,3837,,,,,,,
1995-06-02,O,1995-06-02 01:50:00,1995-06-02 16:00:00,1995-06-02 11:29:00,1995-06-02 11:30:00,3836,,,,,,,
1995-06-05,X,,,,,,,,,,,,
1995-06-06,O,1995-06-06 01:50:00,1995-06-06 16:00:00,1995-06-06 11:29:00,1995-06-06 11:30:00,3835,,,,,,,
1995-06-07,O,1995-06-07 01:50:00,1995-06-07 16:00:00,1995-06-07 11:29:00,1995-06-07 11:30:00,3834,,,,,,,
1995-06-08,O,1995-06-08 01:50:00,1995-06-08 16:00:00,1995-06-08 11:29:00,1995-06-08 11:30:00,3833,,,,,,,
1995-06-09,O,1995-06-09 01:50:00,1995-06-09 16:00:00,1995-06-09 11:29:00,1995-06-09 11:30:00,3832,,,,,,,
1995-06-12,O,1995-06-12 01:50:00,1995-06-12 16:00:00,1995-06-12 11:29:00,1995-06-12 11:30:00,3831,,,,,,,
1995-06-13,O,1995-06-13 01:50:00,1995-06-13 16:00:00,1995-06-13 11:29:00,1995-06-13 11:30:00,3830,,,,,,,
1995-06-14,O,1995-06-14 01:50:00,1995-06-14 16:00:00,1995-06-14 11:29:00,1995-06-14 11:30:00,3829,,,,,,,
1995-06-15,X,,,,,,,,,,,,
1995-06-16,O,1995-06-16 01:50:00,1995-06-16 16:00:00,1995-06-16 11:29:00,1995-06-16 11:30:00,3828,,,,,,,
1995-06-19,O,1995-06-19 01:50:00,1995-06-19 16:00:00,1995-06-19 11:29:00,1995-06-19 11:30:00,3827,,,,,,,
1995-06-20,O,1995-06-20 01:50:00,1995-06-20 16:00:00,1995-06-20 11:29:00,1995-06-20 11:30:00,3826,,,,,,,
1995-06-21,O,1995-06-21 01:50:00,1995-06-21 16:00:00,1995-06-21 11:29:00,1995-06-21 11:30:00,3825,,,,,,,
1995-06-22,O,1995-06-22 01:50:00,1995-06-22 16:00:00,1995-06-22 11:29:00,1995-06-22 11:30:00,3824,,,,,,,
1995-06-23,O,1995-06-23 01:50:00,1995-06-23 16:00:00,1995-06-23 11:29:00,1995-06-23 11:30:00,3823,,,,,,,
1995-06-26,O,1995-06-26 01:50:00,1995-06-26 16:00:00,1995-06-26 11:29:00,1995-06-26 11:30:00,3822,,,,,,,
1995-06-27,O,1995-06-27 01:50:00,1995-06-27 16:00:00,1995-06-27 11:29:00,1995-06-27 11:30:00,3821,,,,,,,
1995-06-28,O,1995-06-28 01:50:00,1995-06-28 16:00:00,1995-06-28 11:29:00,1995-06-28 11:30:00,3820,,,,,,,
1995-06-29,O,1995-06-29 01:50:00,1995-06-29 16:00:00,1995-06-29 11:29:00,1995-06-29 11:30:00,3819,,,,,,,
1995-06-30,O,1995-06-30 01:50:00,1995-06-30 16:00:00,1995-06-30 11:29:00,1995-06-30 11:30:00,3818,,,,,,,
1995-07-03,O,1995-07-03 01:50:00,1995-07-03 16:00:00,1995-07-03 11:29:00,1995-07-03 11:30:00,3817,,,,,,,
1995-07-04,O,1995-07-04 01:50:00,1995-07-04 16:00:00,1995-07-04 11:29:00,1995-07-04 11:30:00,3816,,,,,,,
1995-07-05,O,1995-07-05 01:50:00,1995-07-05 16:00:00,1995-07-05 11:29:00,1995-07-05 11:30:00,3815,,,,,,,
1995-07-06,O,1995-07-06 01:50:00,1995-07-06 16:00:00,1995-07-06 11:29:00,1995-07-06 11:30:00,3814,,,,,,,
1995-07-07,O,1995-07-07 01:50:00,1995-07-07 16:00:00,1995-07-07 11:29:00,1995-07-07 11:30:00,3813,,,,,,,
1995-07-10,O,1995-07-10 01:50:00,1995-07-10 16:00:00,1995-07-10 11:29:00,1995-07-10 11:30:00,3812,,,,,,,
1995-07-11,O,1995-07-11 01:50:00,1995-07-11 16:00:00,1995-07-11 11:29:00,1995-07-11 11:30:00,3811,,,,,,,
1995-07-12,O,1995-07-12 01:50:00,1995-07-12 16:00:00,1995-07-12 11:29:00,1995-07-12 11:30:00,3810,,,,,,,
1995-07-13,O,1995-07-13 01:50:00,1995-07-13 16:00:00,1995-07-13 11:29:00,1995-07-13 11:30:00,3809,,,,,,,
1995-07-14,O,1995-07-14 01:50:00,1995-07-14 16:00:00,1995-07-14 11:29:00,1995-07-14 11:30:00,3808,,,,,,,
1995-07-17,O,1995-07-17 01:50:00,1995-07-17 16:00:00,1995-07-17 11:29:00,1995-07-17 11:30:00,3807,,,,,,,
1995-07-18,O,1995-07-18 01:50:00,1995-07-18 16:00:00,1995-07-18 11:29:00,1995-07-18 11:30:00,3806,,,,,,,
1995-07-19,O,1995-07-19 01:50:00,1995-07-19 16:00:00,1995-07-19 11:29:00,1995-07-19 11:30:00,3805,,,,,,,
1995-07-20,O,1995-07-20 01:50:00,1995-07-20 16:00:00,1995-07-20 11:29:00,1995-07-20 11:30:00,3804,,,,,,,
1995-07-21,O,1995-07-21 01:50:00,1995-07-21 16:00:00,1995-07-21 11:29:00,1995-07-21 11:30:00,3803,,,,,,,
1995-07-24,O,1995-07-24 01:50:00,1995-07-24 16:00:00,1995-07-24 11:29:00,1995-07-24 11:30:00,3802,,,,,,,
1995-07-25,O,1995-07-25 01:50:00,1995-07-25 16:00:00,1995-07-25 11:29:00,1995-07-25 11:30:00,3801,,,,,,,
1995-07-26,O,1995-07-26 01:50:00,1995-07-26 16:00:00,1995-07-26 11:29:00,1995-07-26 11:30:00,3800,,,,,,,
1995-07-27,O,1995-07-27 01:50:00,1995-07-27 16:00:00,1995-07-27 11:29:00,1995-07-27 11:30:00,3799,,,,,,,
1995-07-28,O,1995-07-28 01:50:00,1995-07-28 16:00:00,1995-07-28 11:29:00,1995-07-28 11:30:00,3798,,,,,,,
1995-07-31,O,1995-07-31 01:50:00,1995-07-31 16:00:00,1995-07-31 11:29:00,1995-07-31 11:30:00,3797,,,,,,,
1995-08-01,O,1995-08-01 01:50:00,1995-08-01 16:00:00,1995-08-01 11:29:00,1995-08-01 11:30:00,3796,,,,,,,
1995-08-02,O,1995-08-02 01:50:00,1995-08-02 16:00:00,1995-08-02 11:29:00,1995-08-02 11:30:00,3795,,,,,,,
1995-08-03,O,1995-08-03 01:50:00,1995-08-03 16:00:00,1995-08-03 11:29:00,1995-08-03 11:30:00,3794,,,,,,,
1995-08-04,O,1995-08-04 01:50:00,1995-08-04 16:00:00,1995-08-04 11:29:00,1995-08-04 11:30:00,3793,,,,,,,
1995-08-07,O,1995-08-07 01:50:00,1995-08-07 16:00:00,1995-08-07 11:29:00,1995-08-07 11:30:00,3792,,,,,,,
1995-08-08,O,1995-08-08 01:50:00,1995-08-08 16:00:00,1995-08-08 11:29:00,1995-08-08 11:30:00,3791,,,,,,,
1995-08-09,O,1995-08-09 01:50:00,1995-08-09 16:00:00,1995-08-09 11:29:00,1995-08-09 11:30:00,3790,,,,,,,
1995-08-10,O,1995-08-10 01:50:00,1995-08-10 16:00:00,1995-08-10 11:29:00,1995-08-10 11:30:00,3789,,,,,,,
1995-08-11,O,1995-08-11 01:50:00,1995-08-11 16:00:00,1995-08-11 11:29:00,1995-08-11 11:30:00,3788,,,,,,,
1995-08-14,O,1995-08-14 01:50:00,1995-08-14 16:00:00,1995-08-14 11:29:00,1995-08-14 11:30:00,3787,,,,,,,
1995-08-15,O,1995-08-15 01:50:00,1995-08-15 16:00:00,1995-08-15 11:29:00,1995-08-15 11:30:00,3786,,,,,,,
1995-08-16,O,1995-08-16 01:50:00,1995-08-16 16:00:00,1995-08-16 11:29:00,1995-08-16 11:30:00,3785,,,,,,,
1995-08-17,O,1995-08-17 01:50:00,1995-08-17 16:00:00,1995-08-17 11:29:00,1995-08-17 11:30:00,3784,,,,,,,
1995-08-18,O,1995-08-18 01:50:00,1995-08-18 16:00:00,1995-08-18 11:29:00,1995-08-18 11:30:00,3783,,,,,,,
1995-08-21,O,1995-08-21 01:50:00,1995-08-21 16:00:00,1995-08-21 11:29:00,1995-08-21 11:30:00,3782,,,,,,,
1995-08-22,O,1995-08-22 01:50:00,1995-08-22 16:00:00,1995-08-22 11:29:00,1995-08-22 11:30:00,3781,,,,,,,
1995-08-23,O,1995-08-23 01:50:00,1995-08-23 16:00:00,1995-08-23 11:29:00,1995-08-23 11:30:00,3780,,,,,,,
1995-08-24,O,1995-08-24 01:50:00,1995-08-24 16:00:00,1995-08-24 11:29:00,1995-08-24 11:30:00,3779,,,,,,,
1995-08-25,O,1995-08-25 01:50:00,1995-08-25 16:00:00,1995-08-25 11:29:00,1995-08-25 11:30:00,3778,,,,,,,
1995-08-28,O,1995-08-28 01:50:00,1995-08-28 16:00:00,1995-08-28 11:29:00,1995-08-28 11:30:00,3777,,,,,,,
1995-08-29,O,1995-08-29 01:50:00,1995-08-29 16:00:00,1995-08-29 11:29:00,1995-08-29 11:30:00,3776,,,,,,,
1995-08-30,O,1995-08-30 01:50:00,1995-08-30 16:00:00,1995-08-30 11:29:00,1995-08-30 11:30:00,3775,,,,,,,
1995-08-31,O,1995-08-31 01:50:00,1995-08-31 16:00:00,1995-08-31 11:29:00,1995-08-31 11:30:00,3774,,,,,,,
1995-09-01,O,1995-09-01 01:50:00,1995-09-01 16:00:00,1995-09-01 11:29:00,1995-09-01 11:30:00,3773,,,,,,,
1995-09-04,O,1995-09-04 01:50:00,1995-09-04 16:00:00,1995-09-04 11:29:00,1995-09-04 11:30:00,3772,,,,,,,
1995-09-05,O,1995-09-05 01:50:00,1995-09-05 16:00:00,1995-09-05 11:29:00,1995-09-05 11:30:00,3771,,,,,,,
1995-09-06,O,1995-09-06 01:50:00,1995-09-06 16:00:00,1995-09-06 11:29:00,1995-09-06 11:30:00,3770,,,,,,,
1995-09-07,O,1995-09-07 01:50:00,1995-09-07 16:00:00,1995-09-07 11:29:00,1995-09-07 11:30:00,3769,,,,,,,
1995-09-08,O,1995-09-08 01:50:00,1995-09-08 16:00:00,1995-09-08 11:29:00,1995-09-08 11:30:00,3768,,,,,,,
1995-09-11,O,1995-09-11 01:50:00,1995-09-11 16:00:00,1995-09-11 11:29:00,1995-09-11 11:30:00,3767,,,,,,,
1995-09-12,O,1995-09-12 01:50:00,1995-09-12 16:00:00,1995-09-12 11:29:00,1995-09-12 11:30:00,3766,,,,,,,
1995-09-13,O,1995-09-13 01:50:00,1995-09-13 16:00:00,1995-09-13 11:29:00,1995-09-13 11:30:00,3765,,,,,,,
1995-09-14,O,1995-09-14 01:50:00,1995-09-14 16:00:00,1995-09-14 11:29:00,1995-09-14 11:30:00,3764,,,,,,,
1995-09-15,O,1995-09-15 01:50:00,1995-09-15 16:00:00,1995-09-15 11:29:00,1995-09-15 11:30:00,3763,,,,,,,
1995-09-18,O,1995-09-18 01:50:00,1995-09-18 16:00:00,1995-09-18 11:29:00,1995-09-18 11:30:00,3762,,,,,,,
1995-09-19,O,1995-09-19 01:50:00,1995-09-19 16:00:00,1995-09-19 11:29:00,1995-09-19 11:30:00,3761,,,,,,,
1995-09-20,O,1995-09-20 01:50:00,1995-09-20 16:00:00,1995-09-20 11:29:00,1995-09-20 11:30:00,3760,,,,,,,
1995-09-21,O,1995-09-21 01:50:00,1995-09-21 16:00:00,1995-09-21 11:29:00,1995-09-21 11:30:00,3759,,,,,,,
1995-09-22,O,1995-09-22 01:50:00,1995-09-22 16:00:00,1995-09-22 11:29:00,1995-09-22 11:30:00,3758,,,,,,,
1995-09-25,O,1995-09-25 01:50:00,1995-09-25 16:00:00,1995-09-25 11:29:00,1995-09-25 11:30:00,3757,,,,,,,
1995-09-26,O,1995-09-26 01:50:00,1995-09-26 16:00:00,1995-09-26 11:29:00,1995-09-26 11:30:00,3756,,,,,,,
1995-09-27,O,1995-09-27 01:50:00,1995-09-27 16:00:00,1995-09-27 11:29:00,1995-09-27 11:30:00,3755,,,,,,,
1995-09-28,O,1995-09-28 01:50:00,1995-09-28 16:00:00,1995-09-28 11:29:00,1995-09-28 11:30:00,3754,,,,,,,
1995-09-29,O,1995-09-29 01:50:00,1995-09-29 16:00:00,1995-09-29 11:29:00,1995-09-29 11:30:00,3753,,,,,,,
1995-10-02,O,1995-10-02 01:50:00,1995-10-02 16:00:00,1995-10-02 11:29:00,1995-10-02 11:30:00,3752,,,,,,,
1995-10-03,X,,,,,,,,,,,,
1995-10-04,O,1995-10-04 01:50:00,1995-10-04 16:00:00,1995-10-04 11:29:00,1995-10-04 11:30:00,3751,,,,,,,
1995-10-05,O,1995-10-05 01:50:00,1995-10-05 16:00:00,1995-10-05 11:29:00,1995-10-05 11:30:00,3750,,,,,,,
1995-10-06,O,1995-10-06 01:50:00,1995-10-06 16:00:00,1995-10-06 11:29:00,1995-10-06 11:30:00,3749,,,,,,,
1995-10-09,O,1995-10-09 01:50:00,1995-10-09 16:00:00,1995-10-09 11:29:00,1995-10-09 11:30:00,3748,,,,,,,
1995-10-10,O,1995-10-10 01:50:00,1995-10-10 16:00:00,1995-10-10 11:29:00,1995-10-10 11:30:00,3747,,,,,,,
1995-10-11,O,1995-10-11 01:50:00,1995-10-11 16:00:00,1995-10-11 11:29:00,1995-10-11 11:30:00,3746,,,,,,,
1995-10-12,O,1995-10-12 01:50:00,1995-10-12 16:00:00,1995-10-12 11:29:00,1995-10-12 11:30:00,3745,,,,,,,
1995-10-13,O,1995-10-13 01:50:00,1995-10-13 16:00:00,1995-10-13 11:29:00,1995-10-13 11:30:00,3744,,,,,,,
1995-10-16,O,1995-10-16 01:50:00,1995-10-16 16:00:00,1995-10-16 11:29:00,1995-10-16 11:30:00,3743,,,,,,,
1995-10-17,O,1995-10-17 01:50:00,1995-10-17 16:00:00,1995-10-17 11:29:00,1995-10-17 11:30:00,3742,,,,,,,
1995-10-18,O,1995-10-18 01:50:00,1995-10-18 16:00:00,1995-10-18 11:29:00,1995-10-18 11:30:00,3741,,,,,,,
1995-10-19,O,1995-10-19 01:50:00,1995-10-19 16:00:00,1995-10-19 11:29:00,1995-10-19 11:30:00,3740,,,,,,,
1995-10-20,O,1995-10-20 01:50:00,1995-10-20 16:00:00,1995-10-20 11:29:00,1995-10-20 11:30:00,3739,,,,,,,
1995-10-23,O,1995-10-23 01:50:00,1995-10-23 16:00:00,1995-10-23 11:29:00,1995-10-23 11:30:00,3738,,,,,,,
1995-10-24,O,1995-10-24 01:50:00,1995-10-24 16:00:00,1995-10-24 11:29:00,1995-10-24 11:30:00,3737,,,,,,,
1995-10-25,O,1995-10-25 01:50:00,1995-10-25 16:00:00,1995-10-25 11:29:00,1995-10-25 11:30:00,3736,,,,,,,
1995-10-26,O,1995-10-26 01:50:00,1995-10-26 16:00:00,1995-10-26 11:29:00,1995-10-26 11:30:00,3735,,,,,,,
1995-10-27,O,1995-10-27 01:50:00,1995-10-27 16:00:00,1995-10-27 11:29:00,1995-10-27 11:30:00,3734,,,,,,,
1995-10-30,O,1995-10-30 01:50:00,1995-10-30 16:00:00,1995-10-30 11:29:00,1995-10-30 11:30:00,3733,,,,,,,
1995-10-31,O,1995-10-31 01:50:00,1995-10-31 16:00:00,1995-10-31 11:29:00,1995-10-31 11:30:00,3732,,,,,,,
1995-11-01,O,1995-11-01 01:50:00,1995-11-01 16:00:00,1995-11-01 11:29:00,1995-11-01 11:30:00,3731,,,,,,,
1995-11-02,O,1995-11-02 01:50:00,1995-11-02 16:00:00,1995-11-02 11:29:00,1995-11-02 11:30:00,3730,,,,,,,
1995-11-03,O,1995-11-03 01:50:00,1995-11-03 16:00:00,1995-11-03 11:29:00,1995-11-03 11:30:00,3729,,,,,,,
1995-11-06,O,1995-11-06 01:50:00,1995-11-06 16:00:00,1995-11-06 11:29:00,1995-11-06 11:30:00,3728,,,,,,,
1995-11-07,O,1995-11-07 01:50:00,1995-11-07 16:00:00,1995-11-07 11:29:00,1995-11-07 11:30:00,3727,,,,,,,
1995-11-08,O,1995-11-08 01:50:00,1995-11-08 16:00:00,1995-11-08 11:29:00,1995-11-08 11:30:00,3726,,,,,,,
1995-11-09,O,1995-11-09 01:50:00,1995-11-09 16:00:00,1995-11-09 11:29:00,1995-11-09 11:30:00,3725,,,,,,,
1995-11-10,O,1995-11-10 01:50:00,1995-11-10 16:00:00,1995-11-10 11:29:00,1995-11-10 11:30:00,3724,,,,,,,
1995-11-13,O,1995-11-13 01:50:00,1995-11-13 16:00:00,1995-11-13 11:29:00,1995-11-13 11:30:00,3723,,,,,,,
1995-11-14,O,1995-11-14 01:50:00,1995-11-14 16:00:00,1995-11-14 11:29:00,1995-11-14 11:30:00,3722,,,,,,,
1995-11-15,O,1995-11-15 01:50:00,1995-11-15 16:00:00,1995-11-15 11:29:00,1995-11-15 11:30:00,3721,,,,,,,
1995-11-16,O,1995-11-16 01:50:00,1995-11-16 16:00:00,1995-11-16 11:29:00,1995-11-16 11:30:00,3720,,,,,,,
1995-11-17,O,1995-11-17 01:50:00,1995-11-17 16:00:00,1995-11-17 11:29:00,1995-11-17 11:30:00,3719,,,,,,,
1995-11-20,O,1995-11-20 01:50:00,1995-11-20 16:00:00,1995-11-20 11:29:00,1995-11-20 11:30:00,3718,,,,,,,
1995-11-21,O,1995-11-21 01:50:00,1995-11-21 16:00:00,1995-11-21 11:29:00,1995-11-21 11:30:00,3717,,,,,,,
1995-11-22,O,1995-11-22 01:50:00,1995-11-22 16:00:00,1995-11-22 11:29:00,1995-11-22 11:30:00,3716,,,,,,,
1995-11-23,O,1995-11-23 01:50:00,1995-11-23 16:00:00,1995-11-23 11:29:00,1995-11-23 11:30:00,3715,,,,,,,
1995-11-24,O,1995-11-24 01:50:00,1995-11-24 16:00:00,1995-11-24 11:29:00,1995-11-24 11:30:00,3714,,,,,,,
1995-11-27,O,1995-11-27 01:50:00,1995-11-27 16:00:00,1995-11-27 11:29:00,1995-11-27 11:30:00,3713,,,,,,,
1995-11-28,O,1995-11-28 01:50:00,1995-11-28 16:00:00,1995-11-28 11:29:00,1995-11-28 11:30:00,3712,,,,,,,
1995-11-29,O,1995-11-29 01:50:00,1995-11-29 16:00:00,1995-11-29 11:29:00,1995-11-29 11:30:00,3711,,,,,,,
1995-11-30,O,1995-11-30 01:50:00,1995-11-30 16:00:00,1995-11-30 11:29:00,1995-11-30 11:30:00,3710,,,,,,,
1995-12-01,O,1995-12-01 01:50:00,1995-12-01 16:00:00,1995-12-01 11:29:00,1995-12-01 11:30:00,3709,,,,,,,
1995-12-04,O,1995-12-04 01:50:00,1995-12-04 16:00:00,1995-12-04 11:29:00,1995-12-04 11:30:00,3708,,,,,,,
1995-12-05,O,1995-12-05 01:50:00,1995-12-05 16:00:00,1995-12-05 11:29:00,1995-12-05 11:30:00,3707,,,,,,,
1995-12-06,O,1995-12-06 01:50:00,1995-12-06 16:00:00,1995-12-06 11:29:00,1995-12-06 11:30:00,3706,,,,,,,
1995-12-07,O,1995-12-07 01:50:00,1995-12-07 16:00:00,1995-12-07 11:29:00,1995-12-07 11:30:00,3705,,,,,,,
1995-12-08,O,1995-12-08 01:50:00,1995-12-08 16:00:00,1995-12-08 11:29:00,1995-12-08 11:30:00,3704,,,,,,,
1995-12-11,O,1995-12-11 01:50:00,1995-12-11 16:00:00,1995-12-11 11:29:00,1995-12-11 11:30:00,3703,,,,,,,
1995-12-12,O,1995-12-12 01:50:00,1995-12-12 16:00:00,1995-12-12 11:29:00,1995-12-12 11:30:00,3702,,,,,,,
1995-12-13,O,1995-12-13 01:50:00,1995-12-13 16:00:00,1995-12-13 11:29:00,1995-12-13 11:30:00,3701,,,,,,,
1995-12-14,O,1995-12-14 01:50:00,1995-12-14 16:00:00,1995-12-14 11:29:00,1995-12-14 11:30:00,3700,,,,,,,
1995-12-15,O,1995-12-15 01:50:00,1995-12-15 16:00:00,1995-12-15 11:29:00,1995-12-15 11:30:00,3699,,,,,,,
1995-12-18,O,1995-12-18 01:50:00,1995-12-18 16:00:00,1995-12-18 11:29:00,1995-12-18 11:30:00,3698,,,,,,,
1995-12-19,O,1995-12-19 01:50:00,1995-12-19 16:00:00,1995-12-19 11:29:00,1995-12-19 11:30:00,3697,,,,,,,
1995-12-20,O,1995-12-20 01:50:00,1995-12-20 16:00:00,1995-12-20 11:29:00,1995-12-20 11:30:00,3696,,,,,,,
1995-12-21,O,1995-12-21 01:50:00,1995-12-21 16:00:00,1995-12-21 11:29:00,1995-12-21 11:30:00,3695,,,,,,,
1995-12-22,O,1995-12-22 01:50:00,1995-12-22 16:00:00,1995-12-22 11:29:00,1995-12-22 11:30:00,3694,,,,,,,
1995-12-25,X,,,,,,,,,,,,
1995-12-26,X,,,,,,,,,,,,
1995-12-27,O,1995-12-27 01:50:00,1995-12-27 16:00:00,1995-12-27 11:29:00,1995-12-27 11:30:00,3693,,,,,,,
1995-12-28,O,1995-12-28 01:50:00,1995-12-28 16:00:00,1995-12-28 11:29:00,1995-12-28 11:30:00,3692,,,,,,,
1995-12-29,O,1995-12-29 01:50:00,1995-12-29 16:00:00,1995-12-29 11:29:00,1995-12-29 11:30:00,3691,,,,,,,
1996-01-01,X,,,,,,,,,,,,
1996-01-02,O,1996-01-02 01:50:00,1996-01-02 16:00:00,1996-01-02 11:29:00,1996-01-02 11:30:00,3690,,,,,,,
1996-01-03,O,1996-01-03 01:50:00,1996-01-03 16:00:00,1996-01-03 11:29:00,1996-01-03 11:30:00,3689,,,,,,,
1996-01-04,O,1996-01-04 01:50:00,1996-01-04 16:00:00,1996-01-04 11:29:00,1996-01-04 11:30:00,3688,,,,,,,
1996-01-05,O,1996-01-05 01:50:00,1996-01-05 16:00:00,1996-01-05 11:29:00,1996-01-05 11:30:00,3687,,,,,,,
1996-01-08,O,1996-01-08 01:50:00,1996-01-08 16:00:00,1996-01-08 11:29:00,1996-01-08 11:30:00,3686,,,,,,,
1996-01-09,O,1996-01-09 01:50:00,1996-01-09 16:00:00,1996-01-09 11:29:00,1996-01-09 11:30:00,3685,,,,,,,
1996-01-10,O,1996-01-10 01:50:00,1996-01-10 16:00:00,1996-01-10 11:29:00,1996-01-10 11:30:00,3684,,,,,,,
1996-01-11,O,1996-01-11 01:50:00,1996-01-11 16:00:00,1996-01-11 11:29:00,1996-01-11 11:30:00,3683,,,,,,,
1996-01-12,O,1996-01-12 01:50:00,1996-01-12 16:00:00,1996-01-12 11:29:00,1996-01-12 11:30:00,3682,,,,,,,
1996-01-15,O,1996-01-15 01:50:00,1996-01-15 16:00:00,1996-01-15 11:29:00,1996-01-15 11:30:00,3681,,,,,,,
1996-01-16,O,1996-01-16 01:50:00,1996-01-16 16:00:00,1996-01-16 11:29:00,1996-01-16 11:30:00,3680,,,,,,,
1996-01-17,O,1996-01-17 01:50:00,1996-01-17 16:00:00,1996-01-17 11:29:00,1996-01-17 11:30:00,3679,,,,,,,
1996-01-18,O,1996-01-18 01:50:00,1996-01-18 16:00:00,1996-01-18 11:29:00,1996-01-18 11:30:00,3678,,,,,,,
1996-01-19,O,1996-01-19 01:50:00,1996-01-19 16:00:00,1996-01-19 11:29:00,1996-01-19 11:30:00,3677,,,,,,,
1996-01-22,O,1996-01-22 01:50:00,1996-01-22 16:00:00,1996-01-22 11:29:00,1996-01-22 11:30:00,3676,,,,,,,
1996-01-23,O,1996-01-23 01:50:00,1996-01-23 16:00:00,1996-01-23 11:29:00,1996-01-23 11:30:00,3675,,,,,,,
1996-01-24,O,1996-01-24 01:50:00,1996-01-24 16:00:00,1996-01-24 11:29:00,1996-01-24 11:30:00,3674,,,,,,,
1996-01-25,O,1996-01-25 01:50:00,1996-01-25 16:00:00,1996-01-25 11:29:00,1996-01-25 11:30:00,3673,,,,,,,
1996-01-26,O,1996-01-26 01:50:00,1996-01-26 16:00:00,1996-01-26 11:29:00,1996-01-26 11:30:00,3672,,,,,,,
1996-01-29,O,1996-01-29 01:50:00,1996-01-29 16:00:00,1996-01-29 11:29:00,1996-01-29 11:30:00,3671,,,,,,,
1996-01-30,O,1996-01-30 01:50:00,1996-01-30 16:00:00,1996-01-30 11:29:00,1996-01-30 11:30:00,3670,,,,,,,
